date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:58:49	15452/15452	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4eda-3c5c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:50	7976/7976	---M--	200	added ('OK')	font/woff2	etag:%22b3a4ede-1f28-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:50	9460/9460	---M--	200	added ('OK')	font/woff	etag:%22b3a4edd-24f4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:52	15276/15276	---M--	200	added ('OK')	font/ttf	etag:%22b3a4edc-3bac-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:53	16052/16052	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4edb-3eb4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-22.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:54	14748/14748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4edf-399c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:54	7412/7412	---M--	200	added ('OK')	font/woff2	etag:%22b3a4ee3-1cf4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:55	8844/8844	---M--	200	added ('OK')	font/woff	etag:%22b3a4ee2-228c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:57	14572/14572	---M--	200	added ('OK')	font/ttf	etag:%22b3a4ee1-38ec-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:57	14595/14595	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4ee0-3903-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-23.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:59	15532/15532	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4ee4-3cac-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:58:59	7204/7204	---M--	200	added ('OK')	font/woff2	etag:%22b3a4ee8-1c24-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:00	8692/8692	---M--	200	added ('OK')	font/woff	etag:%22b3a4ee7-21f4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:02	15356/15356	---M--	200	added ('OK')	font/ttf	etag:%22b3a4ee6-3bfc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:04	14740/14740	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4ee5-3994-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-24.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:05	15620/15620	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4ee9-3d04-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:06	7960/7960	---M--	200	added ('OK')	font/woff2	etag:%22b3a4eed-1f18-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:06	9472/9472	---M--	200	added ('OK')	font/woff	etag:%22b3a4eec-2500-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:08	15444/15444	---M--	200	added ('OK')	font/ttf	etag:%22b3a4eeb-3c54-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:08	14702/14702	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4eea-396e-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-25.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:10	15440/15440	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4eee-3c50-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:11	7460/7460	---M--	200	added ('OK')	font/woff2	etag:%22b3a4ef2-1d24-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:12	8856/8856	---M--	200	added ('OK')	font/woff	etag:%22b3a4ef1-2298-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:13	15264/15264	---M--	200	added ('OK')	font/ttf	etag:%22b3a4ef0-3ba0-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:14	16250/16250	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4eef-3f7a-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-26.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:16	17084/17084	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4ef3-42bc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:17	8208/8208	---M--	200	added ('OK')	font/woff2	etag:%22b3a4ef7-2010-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:18	9668/9668	---M--	200	added ('OK')	font/woff	etag:%22b3a4ef6-25c4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:19	16908/16908	---M--	200	added ('OK')	font/ttf	etag:%22b3a4ef5-420c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:20	18031/18031	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4ef4-466f-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:21	16440/16440	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4ef8-4038-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:23	7976/7976	---M--	200	added ('OK')	font/woff2	etag:%22b3a4efc-1f28-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:24	9400/9400	---M--	200	added ('OK')	font/woff	etag:%22b3a4efb-24b8-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:25	15107/15107	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4ef9-3b03-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:27	16264/16264	---M--	200	added ('OK')	font/ttf	etag:%22b3a4efa-3f88-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:27	17172/17172	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4efd-4314-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:29	8188/8188	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f01-1ffc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:30	9792/9792	---M--	200	added ('OK')	font/woff	etag:%22b3a4f00-2640-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:32	16996/16996	---M--	200	added ('OK')	font/ttf	etag:%22b3a4eff-4264-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:33	18045/18045	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4efe-467d-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:34	16256/16256	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f02-3f80-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:34	8324/8324	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f06-2084-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:36	9892/9892	---M--	200	added ('OK')	font/woff	etag:%22b3a4f05-26a4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:37	16084/16084	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f04-3ed4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:38	16402/16402	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f03-4012-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:40	18804/18804	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f07-4974-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:40	8732/8732	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f0b-221c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:42	10308/10308	---M--	200	added ('OK')	font/woff	etag:%22b3a4f0a-2844-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:44	18628/18628	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f09-48c4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:44	19220/19220	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f08-4b14-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:46	15008/15008	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f0c-3aa0-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:46	7292/7292	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f10-1c7c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:48	8648/8648	---M--	200	added ('OK')	font/woff	etag:%22b3a4f0f-21c8-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:48	14832/14832	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f0e-39f0-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:50	14516/14516	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f0d-38b4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:50	15436/15436	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f11-3c4c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:50	7596/7596	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f15-1dac-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:52	9076/9076	---M--	200	added ('OK')	font/woff	etag:%22b3a4f14-2374-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:53	15260/15260	---M--	200	added ('OK')	font/ttf	etag:%22b3a4f13-3b9c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.ttf	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:54	15755/15755	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a4f12-3d8b-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.svg	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:55	14352/14352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a4f16-3810-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.eot	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:55	6688/6688	---M--	200	added ('OK')	font/woff2	etag:%22b3a4f1a-1a20-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.woff2	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
16:59:56	8020/8020	---M--	200	added ('OK')	font/woff	etag:%22b3a4f19-1f54-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.woff	Downloads/web1/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
